skill_id,canonical_skill_key,original_tag_ids,tag_count,is_untagged
1144,966,[966],1,False
1145,967,[967],1,False
1146,968,[968],1,False
1147,969,[969],1,False
1148,970,[970],1,False
1149,971,[971],1,False
1150,972,[972],1,False
1151,973,[973],1,False
1152,974,[974],1,False
1153,975,[975],1,False
1154,976,[976],1,False
1155,977,[977],1,False
1156,978,[978],1,False
1157,979,[979],1,False
1158,980,[980],1,False
1159,981,[981],1,False
1160,982,[982],1,False
1161,983,[983],1,False
1162,984,[984],1,False
1163,984;985,"[984,985]",2,False
1164,985,[985],1,False
1165,986,[986],1,False
1166,986;1074,"[986,1074]",2,False
1167,987,[987],1,False
1168,987;1074,"[987,1074]",2,False
1169,988,[988],1,False
1170,989,[989],1,False
1171,990,[990],1,False
1172,991,[991],1,False
1173,992,[992],1,False
1174,993,[993],1,False
1175,994,[994],1,False
1176,994;1059,"[994,1059]",2,False
1177,995,[995],1,False
1178,996,[996],1,False
1179,997,[997],1,False
1180,998,[998],1,False
1181,999,[999],1,False
1182,1000,[1000],1,False
1183,1001,[1001],1,False
1184,1002,[1002],1,False
1185,1003,[1003],1,False
1186,1004,[1004],1,False
1187,1005,[1005],1,False
1188,1006,[1006],1,False
1189,1006;1007,"[1006,1007]",2,False
1190,1007,[1007],1,False
1191,1008,[1008],1,False
1192,1009,[1009],1,False
1193,1010,[1010],1,False
1194,1011,[1011],1,False
1195,1012,[1012],1,False
1196,1013,[1013],1,False
1197,1014,[1014],1,False
1198,1015,[1015],1,False
1199,1016,[1016],1,False
1200,1017,[1017],1,False
1201,1018,[1018],1,False
1202,1019,[1019],1,False
1203,1020,[1020],1,False
1204,1021,[1021],1,False
1205,1022,[1022],1,False
1206,1022;1023,"[1022,1023]",2,False
1207,1023,[1023],1,False
1208,1024,[1024],1,False
1209,1025,[1025],1,False
1210,1026,[1026],1,False
1211,1027,[1027],1,False
1212,1028,[1028],1,False
1213,1029,[1029],1,False
1214,1030,[1030],1,False
1215,1031,[1031],1,False
1216,1032,[1032],1,False
1217,1033,[1033],1,False
1218,1034,[1034],1,False
1219,1035,[1035],1,False
1220,1036,[1036],1,False
1221,1037,[1037],1,False
1222,1038,[1038],1,False
1223,1039,[1039],1,False
1224,1040,[1040],1,False
1225,1041,[1041],1,False
1226,1041;1043,"[1041,1043]",2,False
1227,1042,[1042],1,False
1228,1043,[1043],1,False
1229,1043;1180,"[1043,1180]",2,False
1230,1044,[1044],1,False
1231,1045,[1045],1,False
1232,1046,[1046],1,False
1233,1047,[1047],1,False
1234,1048,[1048],1,False
1235,1048;1277,"[1048,1277]",2,False
1236,1049,[1049],1,False
1237,1050,[1050],1,False
1238,1051,[1051],1,False
1239,1052,[1052],1,False
1240,1053,[1053],1,False
1241,1054,[1054],1,False
1242,1055,[1055],1,False
1243,1056,[1056],1,False
1244,1057,[1057],1,False
1245,1058,[1058],1,False
1246,1059,[1059],1,False
1247,1060,[1060],1,False
1248,1061,[1061],1,False
1249,1062,[1062],1,False
1250,1063,[1063],1,False
1251,1064,[1064],1,False
1252,1065,[1065],1,False
1253,1066,[1066],1,False
1254,1067,[1067],1,False
1255,1068,[1068],1,False
1256,1069,[1069],1,False
1257,1070,[1070],1,False
1258,1071,[1071],1,False
1259,1072,[1072],1,False
1260,1073,[1073],1,False
1261,1074,[1074],1,False
1262,1074;1268,"[1074,1268]",2,False
1263,1075,[1075],1,False
1264,1076,[1076],1,False
1265,1077,[1077],1,False
1266,1078,[1078],1,False
1267,1079,[1079],1,False
1268,1080,[1080],1,False
1269,1081,[1081],1,False
1270,1082,[1082],1,False
1271,1083,[1083],1,False
1272,1084,[1084],1,False
1273,1085,[1085],1,False
1274,1086,[1086],1,False
1275,1087,[1087],1,False
1276,1088,[1088],1,False
1277,1089,[1089],1,False
1278,1090,[1090],1,False
1279,1091,[1091],1,False
1280,1092,[1092],1,False
1281,1093,[1093],1,False
1282,1094,[1094],1,False
1283,1095,[1095],1,False
1284,1096,[1096],1,False
1285,1097,[1097],1,False
1286,1098,[1098],1,False
1287,1099,[1099],1,False
1288,1100,[1100],1,False
1289,1101,[1101],1,False
1290,1102,[1102],1,False
1291,1103,[1103],1,False
1292,1104,[1104],1,False
1293,1105,[1105],1,False
1294,1106,[1106],1,False
1295,1107,[1107],1,False
1296,1107;1116,"[1107,1116]",2,False
1297,1108,[1108],1,False
1298,1109,[1109],1,False
1299,1110,[1110],1,False
1300,1111,[1111],1,False
1301,1112,[1112],1,False
1302,1113,[1113],1,False
1303,1114,[1114],1,False
1304,1115,[1115],1,False
1305,1116,[1116],1,False
1306,1117,[1117],1,False
1307,1118,[1118],1,False
1308,1119,[1119],1,False
1309,1120,[1120],1,False
1310,1121,[1121],1,False
1311,1122,[1122],1,False
1312,1123,[1123],1,False
1313,1124,[1124],1,False
1314,1125,[1125],1,False
1315,1126,[1126],1,False
1316,1127,[1127],1,False
1317,1128,[1128],1,False
1318,1129,[1129],1,False
1319,1130,[1130],1,False
1320,1131,[1131],1,False
1321,1132,[1132],1,False
1322,1133,[1133],1,False
1323,1134,[1134],1,False
1324,1135,[1135],1,False
1325,1135;1239,"[1135,1239]",2,False
1326,1136,[1136],1,False
1327,1137,[1137],1,False
1328,1138,[1138],1,False
1329,1139,[1139],1,False
1330,1140,[1140],1,False
1331,1141,[1141],1,False
1332,1142,[1142],1,False
1333,1143,[1143],1,False
1334,1144,[1144],1,False
1335,1145,[1145],1,False
1336,1146,[1146],1,False
1337,1147,[1147],1,False
1338,1148,[1148],1,False
1339,1149,[1149],1,False
1340,1150,[1150],1,False
1341,1151,[1151],1,False
1342,1152,[1152],1,False
1343,1153,[1153],1,False
1344,1154,[1154],1,False
1345,1155,[1155],1,False
1346,1156,[1156],1,False
1347,1157,[1157],1,False
1348,1158,[1158],1,False
1349,1159,[1159],1,False
1350,1160,[1160],1,False
1351,1161,[1161],1,False
1352,1162,[1162],1,False
1353,1163,[1163],1,False
1354,1164,[1164],1,False
1355,1164;1322,"[1164,1322]",2,False
1356,1165,[1165],1,False
1357,1166,[1166],1,False
1358,1167,[1167],1,False
1359,1168,[1168],1,False
1360,1169,[1169],1,False
1361,1170,[1170],1,False
1362,1171,[1171],1,False
1363,1172,[1172],1,False
1364,1173,[1173],1,False
1365,1174,[1174],1,False
1366,1175,[1175],1,False
1367,1176,[1176],1,False
1368,1177,[1177],1,False
1369,1178,[1178],1,False
1370,1179,[1179],1,False
1371,1180,[1180],1,False
1372,1181,[1181],1,False
1373,1182,[1182],1,False
1374,1183,[1183],1,False
1375,1184,[1184],1,False
1376,1185,[1185],1,False
1377,1186,[1186],1,False
1378,1187,[1187],1,False
1379,1188,[1188],1,False
1380,1189,[1189],1,False
1381,1190,[1190],1,False
1382,1191,[1191],1,False
1383,1192,[1192],1,False
1384,1193,[1193],1,False
1385,1194,[1194],1,False
1386,1195,[1195],1,False
1387,1196,[1196],1,False
1388,1197,[1197],1,False
1389,1198,[1198],1,False
1390,1199,[1199],1,False
1391,1200,[1200],1,False
1392,1201,[1201],1,False
1393,1202,[1202],1,False
1394,1203,[1203],1,False
1395,1204,[1204],1,False
1396,1205,[1205],1,False
1397,1206,[1206],1,False
1398,1207,[1207],1,False
1399,1208,[1208],1,False
1400,1209,[1209],1,False
1401,1209;1275,"[1209,1275]",2,False
1402,1209;1283,"[1209,1283]",2,False
1403,1210,[1210],1,False
1404,1211,[1211],1,False
1405,1212,[1212],1,False
1406,1213,[1213],1,False
1407,1214,[1214],1,False
1408,1215,[1215],1,False
1409,1216,[1216],1,False
1410,1217,[1217],1,False
1411,1218,[1218],1,False
1412,1219,[1219],1,False
1413,1220,[1220],1,False
1414,1221,[1221],1,False
1415,1222,[1222],1,False
1416,1223,[1223],1,False
1417,1224,[1224],1,False
1418,1225,[1225],1,False
1419,1226,[1226],1,False
1420,1227,[1227],1,False
1421,1228,[1228],1,False
1422,1229,[1229],1,False
1423,1230,[1230],1,False
1424,1231,[1231],1,False
1425,1232,[1232],1,False
1426,1233,[1233],1,False
1427,1234,[1234],1,False
1428,1235,[1235],1,False
1429,1236,[1236],1,False
1430,1237,[1237],1,False
1431,1238,[1238],1,False
1432,1239,[1239],1,False
1433,1240,[1240],1,False
1434,1241,[1241],1,False
1435,1242,[1242],1,False
1436,1243,[1243],1,False
1437,1244,[1244],1,False
1438,1245,[1245],1,False
1439,1246,[1246],1,False
1440,1247,[1247],1,False
1441,1248,[1248],1,False
1442,1249,[1249],1,False
1443,1250,[1250],1,False
1444,1251,[1251],1,False
1445,1252,[1252],1,False
1446,1253,[1253],1,False
1447,1254,[1254],1,False
1448,1255,[1255],1,False
1449,1256,[1256],1,False
1450,1257,[1257],1,False
1451,1258,[1258],1,False
1452,1259,[1259],1,False
1453,1260,[1260],1,False
1454,1261,[1261],1,False
1455,1262,[1262],1,False
1456,1263,[1263],1,False
1457,1264,[1264],1,False
1458,1265,[1265],1,False
1459,1266,[1266],1,False
1460,1267,[1267],1,False
1461,1268,[1268],1,False
1462,1269,[1269],1,False
1463,1270,[1270],1,False
1464,1271,[1271],1,False
1465,1272,[1272],1,False
1466,1273,[1273],1,False
1467,1274,[1274],1,False
1468,1275,[1275],1,False
1469,1276,[1276],1,False
1470,1277,[1277],1,False
1471,1278,[1278],1,False
1472,1279,[1279],1,False
1473,1280,[1280],1,False
1474,1280;1281,"[1280,1281]",2,False
1475,1281,[1281],1,False
1476,1282,[1282],1,False
1477,1282;1292,"[1282,1292]",2,False
1478,1283,[1283],1,False
1479,1284,[1284],1,False
1480,1285,[1285],1,False
1481,1286,[1286],1,False
1482,1287,[1287],1,False
1483,1288,[1288],1,False
1484,1289,[1289],1,False
1485,1290,[1290],1,False
1486,1291,[1291],1,False
1487,1292,[1292],1,False
1488,1293,[1293],1,False
1489,1294,[1294],1,False
1490,1295,[1295],1,False
1491,1296,[1296],1,False
1492,1297,[1297],1,False
1493,1298,[1298],1,False
1494,1299,[1299],1,False
1495,1300,[1300],1,False
1496,1301,[1301],1,False
1497,1302,[1302],1,False
1498,1303,[1303],1,False
1499,1304,[1304],1,False
1500,1305,[1305],1,False
1501,1306,[1306],1,False
1502,1307,[1307],1,False
1503,1308,[1308],1,False
1504,1309,[1309],1,False
1505,1310,[1310],1,False
1506,1311,[1311],1,False
1507,1312,[1312],1,False
1508,1313,[1313],1,False
1509,1314,[1314],1,False
1510,1315,[1315],1,False
1511,1316,[1316],1,False
1512,1317,[1317],1,False
1513,1318,[1318],1,False
1514,1319,[1319],1,False
1515,1320,[1320],1,False
1516,1321,[1321],1,False
1517,1322,[1322],1,False
1518,1323,[1323],1,False
1519,1324,[1324],1,False
1520,1325,[1325],1,False
1521,1326,[1326],1,False
